annual_income_yj,loan_amount_yj,spending_ratio_log,credit_score_gt_700,avg_monthly_transactions,debt_to_income_ratio,join_year,join_month,join_weekday,education_level_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,default_flag
-1.432560598657914,0.3305441108725351,3.2491001754284157,0.0,11.333333333333334,0.8005925475667951,2020,2,3,3.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5880958170882212,-0.035054267278829085,4.48130776523055,0.0,1.8333333333333333,0.22967570885226946,2020,2,5,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.5880958170882212,-1.4371192674947182,4.406098896481411,0.0,4.333333333333333,0.08270734575939913,2020,2,6,3.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.5880958170882212,-0.27036970221642587,4.287802501372594,0.0,14.166666666666666,0.19336901699506256,2020,2,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3653217238302005,-0.2716736272097992,3.0494300711919857,1.0,13.0,0.3090955710291104,2020,2,1,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5880958170882212,-1.4904162391155655,2.8233247217394917,0.0,23.666666666666668,0.0795722456780806,2020,2,2,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.3653217238302005,-1.291645598827485,4.2649677787767555,0.0,21.5,0.14706206782709333,2020,2,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.432560598657914,0.9557898008265558,4.4952740271891,1.0,9.0,1.2676529145406048,2020,2,5,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.468805533891762,1.661098540055192,3.801051754149368,1.0,9.333333333333334,0.5120843879424094,2020,2,6,3.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.3892250767728098,-1.4613635440538821,2.816764714594328,0.0,0.8333333333333334,0.054177393807581124,2020,2,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5880958170882212,1.724245477787222,3.9534596052649342,1.0,1.3333333333333333,0.8384130105009083,2020,2,1,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.3653217238302005,0.0661526776286882,3.621533573929672,0.0,24.833333333333332,0.3957398282758479,2020,2,2,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.3653217238302005,-0.6045726814182912,3.682213364815887,1.0,22.666666666666668,0.24242138566866944,2020,2,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5880958170882212,-1.4406801202046795,4.1258392915155415,0.0,1.3333333333333333,0.08249405306732668,2020,2,4,3.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.3653217238302005,0.002632863382851899,4.258228154553145,0.0,0.8333333333333334,0.37775784319287103,2020,2,5,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.432560598657914,0.9055223548099586,2.76972988331272,0.0,12.5,1.2215858548455625,2020,3,6,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3653217238302005,0.6132211512335878,2.2195426409459755,1.0,6.5,0.5911499608135384,2020,3,0,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.3892250767728098,-1.5650448884411292,4.559018673551228,0.0,2.0,0.050255163036705214,2020,3,1,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.3653217238302005,-1.4586881370810716,3.293818215173094,0.0,6.666666666666667,0.13027806906716285,2020,3,2,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.3653217238302005,-0.28433334163817375,2.3836808375767466,1.0,21.166666666666668,0.3062497599869151,2020,3,3,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5880958170882212,-0.6184142510518863,3.139346768727214,1.0,7.833333333333333,0.14999221485474368,2020,3,4,3.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-1.432560598657914,-0.8294575577562451,2.2519448665072006,0.0,5.166666666666667,0.3429762512342023,2020,3,5,3.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.432560598657914,-0.6650909655826478,3.719965742444324,0.0,6.0,0.3865988303075734,2020,3,6,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.432560598657914,0.9381952555522081,4.359476283497508,0.0,13.666666666666666,1.2513325163294229,2020,3,0,3.0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.3653217238302005,1.5269820806571748,3.6031036901181057,0.0,20.833333333333332,1.1593147191879327,2020,3,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5880958170882212,-0.277662624350807,3.8281305403515544,0.0,3.3333333333333335,0.19234138061765765,2020,3,2,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.3653217238302005,1.3881204043858748,4.201745139853746,1.0,17.166666666666668,1.0462547347876867,2020,3,3,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.432560598657914,-0.5344243124438897,3.9473991512768345,0.0,8.5,0.42524155856630447,2020,3,4,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.3892250767728098,-0.06757967221422621,4.4252071865128695,0.0,5.833333333333333,0.14951618973476258,2020,3,5,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.3892250767728098,-0.8516515266921137,4.4301405077590665,0.0,1.3333333333333333,0.08437007485373572,2020,3,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.3892250767728098,0.40999044233085274,1.930355891228411,0.0,3.5,0.2121622335267295,2020,3,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.432560598657914,1.7437511872312519,4.331051284256368,0.0,7.166666666666667,2.268282028576544,2020,3,1,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.3653217238302005,0.3008973534435084,3.860014171350502,0.0,8.666666666666666,0.47002379027645785,2020,3,2,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.468805533891762,-0.4210499349633991,4.553831087576076,0.0,7.166666666666667,0.11086029988882957,2020,3,3,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5880958170882212,0.4318951416223674,3.9017885481564307,1.0,22.666666666666668,0.32340100036762054,2020,3,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.3653217238302005,-1.2419658108601976,4.551987055246804,0.0,5.666666666666667,0.1524628327752587,2020,3,5,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.468805533891762,1.2968417438347464,4.30286494775705,1.0,4.333333333333333,0.39122503672657966,2020,3,6,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.3653217238302005,0.009757097178656067,3.3454887263624093,1.0,11.666666666666666,0.37973291341546705,2020,3,0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.468805533891762,-0.14669932617188483,3.9973847383263363,0.0,18.666666666666668,0.13546475753317025,2020,3,1,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.3653217238302005,0.36347003949500706,4.420979940654854,0.0,6.666666666666667,0.4921002370602567,2020,3,3,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.432560598657914,-1.4638378457191608,2.6921254351753845,0.0,3.6666666666666665,0.21632060376843076,2020,3,4,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5880958170882212,0.537247922605007,4.2423834561189535,1.0,15.666666666666666,0.349411245617038,2020,3,5,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.3892250767728098,-0.796445245260902,3.6136752624796418,0.0,0.8333333333333334,0.08783022112340079,2020,3,6,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.3653217238302005,0.6348866006460459,1.891363986248906,0.0,21.833333333333332,0.600637943231927,2020,3,0,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5880958170882212,1.010016394444621,3.7451011552245084,1.0,15.666666666666666,0.4947445600647297,2020,3,1,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.432560598657914,0.1526747098423234,4.378247431809774,0.0,15.666666666666666,0.7027182596557361,2020,4,3,2.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.3653217238302005,0.05919402756742154,3.59346252550543,1.0,23.0,0.3937284845616829,2020,4,4,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.432560598657914,-1.1612410463293954,4.387973075197804,0.0,12.333333333333334,0.26944752515108344,2020,4,5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5880958170882212,0.8377359363226694,1.8006885684273146,0.0,8.0,0.43579808216175436,2020,4,6,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.3653217238302005,-0.6968259816122898,3.5176083209387783,0.0,15.0,0.22665685432973393,2020,4,0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.5880958170882212,-0.00875170514993648,3.321608184304161,0.0,3.8333333333333335,0.2341396500503681,2020,4,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.5880958170882212,-0.6543490796971947,3.2966166543412863,0.0,17.5,0.14611431652303986,2020,4,2,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.3653217238302005,-1.1974803392854707,2.496241811657509,1.0,16.5,0.15746856302579243,2020,4,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.468805533891762,0.3775821009982754,3.1285652370750308,0.0,17.5,0.19888905264490547,2020,4,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3653217238302005,-1.5453572281911025,4.025342070862196,0.0,5.666666666666667,0.12234525919984815,2020,4,5,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.432560598657914,0.7472236119446981,3.472664859396241,1.0,6.166666666666667,1.0872563277576277,2020,4,6,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.5880958170882212,-0.546827469887995,3.774266250741082,1.0,2.6666666666666665,0.15802978560124212,2020,4,0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.5880958170882212,-1.8231655193708172,3.6868278317564895,0.0,20.333333333333332,0.06253359735210398,2020,4,1,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.3653217238302005,0.03304474409874862,4.440666267113446,0.0,16.333333333333332,0.38626199259779287,2020,4,2,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1.3892250767728098,-1.5813730960498082,4.471374871807297,0.0,23.5,0.049664124006772024,2020,4,3,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.468805533891762,-0.6810421468306965,3.919318874710008,0.0,13.333333333333334,0.0917116242162654,2020,4,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.432560598657914,0.6128754244908299,3.5755437635777194,0.0,5.5,0.9849983337344363,2020,4,5,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.468805533891762,-1.5058827113082582,2.7480439077403616,0.0,20.166666666666668,0.050358488458621516,2020,4,6,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.432560598657914,1.0765654246718068,4.519680477702877,1.0,3.1666666666666665,1.3856324240351108,2020,4,0,3.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-1.432560598657914,-1.8029087540694375,2.4354034225393497,1.0,1.0,0.1692175940722838,2020,4,1,3.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.432560598657914,-0.7796769624007449,3.4900786060431463,0.0,20.166666666666668,0.35563626327345277,2020,4,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.3892250767728098,0.7216964391824967,3.491219608043176,0.0,3.6666666666666665,0.2667592520858073,2020,4,3,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5880958170882212,-0.5510147569192047,3.5506546576123004,0.0,1.1666666666666667,0.15754790184506012,2020,4,4,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.432560598657914,-1.330375675411458,3.034270825940285,0.0,23.166666666666668,0.2383094607976597,2020,4,5,3.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5880958170882212,-0.7002055364081645,2.8346715495892676,1.0,16.5,0.14131223298189777,2020,4,0,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.3653217238302005,1.0903456905214524,4.145379812612419,0.0,21.0,0.8398687751172614,2020,4,1,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.3892250767728098,-0.5603256144529462,2.841773215571636,0.0,2.5,0.10432117061466445,2020,4,2,2.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.3892250767728098,0.8855042515422369,2.5135109013940933,1.0,12.0,0.3009292755141622,2020,4,3,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.3653217238302005,1.3129679284149134,4.475615508104225,0.0,21.166666666666668,0.9897743835328443,2020,5,4,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.468805533891762,-0.19239040507865546,3.140334178680917,0.0,19.5,0.13101408279566118,2020,5,5,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.468805533891762,-0.3613990021822453,4.007638200522254,0.0,16.166666666666668,0.11579501305351214,2020,5,0,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5880958170882212,1.7437511872312519,2.5654943446820404,1.0,4.333333333333333,0.8506075328093237,2020,5,1,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5880958170882212,-1.3851804048861887,4.521683541418057,0.0,21.833333333333332,0.085882453100024,2020,5,2,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.432560598657914,0.5507849281536323,3.3402614311746364,0.0,23.0,0.9410726261979049,2020,5,3,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.3892250767728098,-0.017105373719041556,4.423265515265877,0.0,4.833333333333333,0.15514173208708212,2020,5,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.3653217238302005,-0.3301061073331828,3.053666244489503,1.0,14.833333333333334,0.29617913314673894,2020,5,5,2.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-1.432560598657914,0.3869249570837279,4.417090395052579,0.0,9.833333333333334,0.8344029969268955,2020,5,6,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.432560598657914,0.603087321651317,1.9727736664492908,0.0,24.666666666666668,0.9779388352939653,2020,5,0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.3653217238302005,-1.7999410102052484,3.952401530582459,0.0,16.5,0.10174892309885238,2020,5,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.3653217238302005,-1.067497041121095,4.32081367303434,0.0,24.333333333333332,0.17306578281691798,2020,5,2,3.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5880958170882212,0.6320163943639123,4.501270786539357,0.0,20.5,0.3746079145572734,2020,5,3,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.3892250767728098,0.48776592986860734,4.475382545439897,0.0,2.1666666666666665,0.22462796033794508,2020,5,4,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3653217238302005,1.7437511872312519,4.379100335474855,0.0,7.666666666666667,1.36097103176792,2020,5,5,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.5880958170882212,0.7887267205779002,4.453617046773658,0.0,9.5,0.4203619389867614,2020,5,6,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.3892250767728098,0.5989657994080263,3.4524159160336727,0.0,7.166666666666667,0.2437459973578501,2020,5,1,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.3892250767728098,-0.6094662975543236,3.4659598540612477,0.0,21.0,0.10064929095946834,2020,5,2,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.3653217238302005,-1.3155224852569785,3.6872494711670294,0.0,3.1666666666666665,0.14453546221388994,2020,5,3,3.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5880958170882212,0.8603508820523248,3.723253352304222,1.0,21.166666666666668,0.44311259013788246,2020,5,4,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.3653217238302005,0.42093810599387077,4.007514609118177,0.0,19.166666666666668,0.5132964923878253,2020,5,5,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3653217238302005,-1.5749006168854738,3.0150043043724652,1.0,22.5,0.11975402227257226,2020,5,6,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.3892250767728098,-0.41416987950907913,4.222623430680988,1.0,14.5,0.11606089640054584,2020,5,0,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.3653217238302005,1.7395668106591242,3.0483716171374784,0.0,2.3333333333333335,1.3567614914946629,2020,5,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.3653217238302005,0.0019864951962190298,3.5242336582446847,1.0,16.0,0.3775791624370153,2020,5,2,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3653217238302005,-0.1956021922882432,3.937711448932405,0.0,5.5,0.3267666964956267,2020,5,3,2.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.3892250767728098,-0.12224139138460909,4.352593325223117,0.0,6.5,0.1436557464618778,2020,5,4,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3653217238302005,-0.9124529573857335,4.2843067299460955,1.0,1.6666666666666667,0.19372323625456583,2020,5,5,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.432560598657914,-0.387638456369804,4.160414598693426,1.0,24.0,0.47332205729925575,2020,5,6,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5880958170882212,-0.3842596683806337,2.9967114665987307,0.0,19.166666666666668,0.17793454869482347,2020,6,0,3.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.3892250767728098,-1.5548119461647851,4.0115801740928365,0.0,7.0,0.050629181265031915,2020,6,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.432560598657914,0.8109389860561579,2.6297415840566436,0.0,13.5,1.1394335162969789,2020,6,2,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.432560598657914,-0.2436656331926631,3.687946166528997,1.0,16.166666666666668,0.5258105290740829,2020,6,3,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.432560598657914,1.0086454950899526,3.7662220827625923,0.0,11.833333333333334,1.31798416657471,2020,6,4,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.3653217238302005,1.1221197430622003,2.259993778954684,0.0,23.333333333333332,0.8597753555448318,2020,6,5,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.3653217238302005,-0.9013164451615622,3.4229239397707896,0.0,2.0,0.1952994671426907,2020,6,6,2.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5880958170882212,0.46049970463887,4.521880442981237,0.0,21.0,0.3302635680383673,2020,6,0,3.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
